"provider","provider_cc","provider_name","provider_type","customer","customer_cc","customer_region","customer_name","customer_type","type"
37098,"MW","globe-as","Transit/Access",328300,"MW","Eastern Africa","Malawi-Bank-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",7020,"ZA","Southern Africa","QDATA-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",10803,"ZA","Southern Africa","EAST-COAST-ACCESS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",12455,"KE","Eastern Africa","JAMBONET","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",15399,"KE","Eastern Africa","WANANCHI-KE","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",18931,"ZA","Southern Africa","SAINTERNET1","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",19711,"SZ","Southern Africa","SWAZINET","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",22354,"TZ","Eastern Africa","UNIV-DAR","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",23889,"MU","Eastern Africa","MauritiusTelecom","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",24757,"ET","Eastern Africa","EthioNet-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",25139,"MZ","Eastern Africa","TVCABO-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",26754,"ZA","Southern Africa","SPIDD-AFRICA","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",30619,"MZ","Eastern Africa","TDM-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",30994,"KE","Eastern Africa","Galileo-Kenya","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",31960,"MZ","Eastern Africa","EMUNET","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",32017,"MZ","Eastern Africa","SATCOM-MOZ","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",33765,"TZ","Eastern Africa","TTCLDATA","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",33771,"KE","Eastern Africa","SAFARICOM-LIMITED","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",36919,"ZA","Southern Africa","PEREGRINE-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",36939,"KM",NULL,"ComoresTelecom","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",36948,"KE","Eastern Africa","KENIC","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",36975,"KE","Eastern Africa","CBA-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",37009,"NA","Southern Africa","MTCASN","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37019,"KE","Eastern Africa","IAL","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37027,"TZ","Eastern Africa","SIMBANET-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37049,"ZA","Southern Africa","SADV","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37063,"UG","Eastern Africa","RTL-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37079,"ZA","Southern Africa","SMMT","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37084,"TZ","Eastern Africa","simbanet-tz","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37110,"MZ","Eastern Africa","moztel-as","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37126,"TZ","Eastern Africa","BELL-TZ","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37168,"ZA","Southern Africa","CELL-C","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37172,"ZA","Southern Africa","MITSOL","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37213,"TZ","Eastern Africa","SPICE-NET-TZ","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37274,"KE","Eastern Africa","NICBANK","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",37276,"ZA","Southern Africa","VOFFICE","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37298,"KE","Eastern Africa","EQUITYBANK","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",37305,"KE","Eastern Africa","FON","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37314,"ZA","Southern Africa","Syrex-Pty-Ltd","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37342,"MZ","Eastern Africa","MOVITEL","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37349,"TZ","Eastern Africa","Aptus","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37353,"ZA","Southern Africa","MacroLAN","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37357,"ZA","Southern Africa","SAINET","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37358,"ZA","Southern Africa","BITCO","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37363,"ZA","Southern Africa","FAIRCAPE","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37395,"BW","Southern Africa","ABARI","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37421,"KE","Eastern Africa","Cellulant","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",37436,"MZ","Eastern Africa","INTIC","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37482,"ZA","Southern Africa","BI","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37489,"MZ","Eastern Africa","ABARICOMMOZ","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37514,"KE","Eastern Africa","Tullow-KE","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",37515,"ZA","Southern Africa","iCONNECT","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37523,"ZA","Southern Africa","Dow-Networks","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37542,"ZA","Southern Africa","Iclix-CC","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37546,"ZA","Southern Africa","MIA-TELECOMs","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37556,"MZ","Eastern Africa","CILIXSOFT-ASN","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37579,"KE","Eastern Africa","NMG-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",37599,"ZA","Southern Africa","TERACO","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",37618,"ZA","Southern Africa","Telemedia-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37619,"RW","Eastern Africa","BSC-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37670,"ZA","Southern Africa","SMART-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",37691,"ZA","Southern Africa","THOUGHTEXPRESS-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327698,"ZA","Southern Africa","BInfraco","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327713,"KE","Eastern Africa","Equity-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327724,"UG","Eastern Africa","NITA","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",327727,"UG","Eastern Africa","C-SQUARED","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327733,"ZA","Southern Africa","SAICOM","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327749,"ZA","Southern Africa","Digi-Outsource","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327761,"ZA","Southern Africa","Access-Point-Technologies","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327766,"KE","Eastern Africa","TECHPITCH-LTDKENYA","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",327772,"ZA","Southern Africa","FULLOUTPUT-1086cc","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327782,"ZA","Southern Africa","METROFIBRE-NETWORX","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327787,"ZA","Southern Africa","AMPATH","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",327794,"ZA","Southern Africa","CLEAR-ACCESS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327805,"ZA","Southern Africa","Bundu-NetworX","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327808,"ZA","Southern Africa","Tesuco-Telecommunications","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327812,"ZA","Southern Africa","Metacom","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327850,"ZA","Southern Africa","XON-SYSTEMS","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",327885,"TZ","Eastern Africa","Viettel-Tanzania","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327894,"ZA","Southern Africa","Desktop-Network-Solutions","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327900,"TZ","Eastern Africa","SIMPLYCONNECT-Simply-Computers","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327901,"ZA","Southern Africa","Level7-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327907,"ZA","Southern Africa","Paw-Paw-Wireless","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327908,"ZA","Southern Africa","ECOTECH-Converge","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327910,"ZA","Southern Africa","Cloud-On-Demand","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327927,"KE","Eastern Africa","Laborex-Kenya","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",327961,"ZA","Southern Africa","SPEER-MANAGEMENT-SERVICES","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327987,"ZA","Southern Africa","Webstorm","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327991,"ZA","Southern Africa","MEGASURF-WIRELESS-INTERNET","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327994,"KE","Eastern Africa","Britam-Holdings-Limited","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",327996,"ZA","Southern Africa","ACCELERIT","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",327997,"KE","Eastern Africa","NODE-AFRICA","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",327999,"ZA","Southern Africa","Nepic-LTD","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328009,"ZA","Southern Africa","BEONLINE","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328023,"ZA","Southern Africa","Compu-Clearing","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328024,"ZA","Southern Africa","JACQCO-MANAGEMENT","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328037,"ZA","Southern Africa","Elitehost","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",328038,"ZA","Southern Africa","Hitec-Sure-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328041,"ZA","Southern Africa","Hollywood-Sportsbooks-AS","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",328043,"ZA","Southern Africa","Clickatell-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328078,"ZA","Southern Africa","DG-Store-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328086,"ZA","Southern Africa","WiseTech-Global-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328093,"KE","Eastern Africa","Kenya-Commercial-Bank-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328101,"ZA","Southern Africa","Petprops-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328106,"ZA","Southern Africa","UNIWISP-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328112,"ZA","Southern Africa","Linux-Based-Systems-Design-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328113,"ZA","Southern Africa","Ocular-Technologies-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328114,"ZA","Southern Africa","Comsol-Networks-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328134,"TZ","Eastern Africa","Mzuri-Tech-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328142,"KE","Eastern Africa","Eclectics-International-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328144,"SZ","Southern Africa","Touch-IT-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328145,"ZA","Southern Africa","Lyca-Digital-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328162,"KE","Eastern Africa","ICOLO","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328163,"ZA","Southern Africa","A2X","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328170,"ZA","Southern Africa","DataKeepers","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328172,"ZA","Southern Africa","Jasper-Consultants","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",328179,"ZA","Southern Africa","Singa-Tel-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328209,"ZA","Southern Africa","elocity-Trade-Financial-Services","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328210,"ZA","Southern Africa","TENACIT-SOLUTIONS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328214,"ZA","Southern Africa","Bioniq-Ltd-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328220,"ZA","Southern Africa","Altech-Radio-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328225,"KE","Eastern Africa","Strathmore-University","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328229,"ZA","Southern Africa","Aeonova360-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328242,"ZA","Southern Africa","IP-Labs-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328246,"ZA","Southern Africa","Foschini-Retail-Group-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328255,"ZA","Southern Africa","Infraplex-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328260,"ZA","Southern Africa","SPORTPESA","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328275,"ZA","Southern Africa","BWSC1-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328287,"ZA","Southern Africa","Layer3-Telecom-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328306,"ZA","Southern Africa","Avanti-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328317,"ZA","Southern Africa","Aerocom-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328320,"ZA","Southern Africa","Kurlec-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328323,"ZA","Southern Africa","Brilliant-Telco-AS","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328327,"ZA","Southern Africa","ASAP-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328337,"ZA","Southern Africa","VivaTelecoms-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328339,"ZA","Southern Africa","AS-2MInternetSolutions","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328346,"ZA","Southern Africa","Airtelecom-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328347,"ZA","Southern Africa","NoBarrierComm-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328351,"ZA","Southern Africa","DKWireless-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328364,"ZA","Southern Africa","Greycell-AS","Content",-1
37100,"MU","SEACOM-AS","Transit/Access",328373,"ZA","Southern Africa","Village-Operator-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328375,"ZA","Southern Africa","Vlocity-Communications","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328384,"ZA","Southern Africa","ComX-Networks-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328386,"ZA","Southern Africa","Adnexus-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328388,"ZA","Southern Africa","Internet-SA","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328404,"ZA","Southern Africa","Multichoice-Support-Services-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328423,"ZA","Southern Africa","Linux-Tech-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328444,"ZA","Southern Africa","Wirelexx-AS","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328477,"KE","Eastern Africa","African-Banking-Corporation","Enterprise",-1
37100,"MU","SEACOM-AS","Transit/Access",328480,"ZA","Southern Africa","TooMuchWifi","Transit/Access",-1
37100,"MU","SEACOM-AS","Transit/Access",328499,"TZ","Eastern Africa","SPORTPESA-AS","Enterprise",-1
37101,"TZ","MARLINK-TZ","Transit/Access",327714,"TZ","Eastern Africa","ComNet-TZ","Transit/Access",-1
37109,"KE","MyISP-AS","Content",37354,"KE","Eastern Africa","SAWASAWA","Content",-1
37113,"UG","tangerine-ug-as","Transit/Access",37044,"KE","Eastern Africa","Tangerine-AS","Transit/Access",-1
37119,"AO","unitel-AS","Transit/Access",37036,"AO","Middle Africa","BFA","Enterprise",-1
37119,"AO","unitel-AS","Transit/Access",37264,"AO","Middle Africa","DNSANGOLA","Transit/Access",-1
37119,"AO","unitel-AS","Transit/Access",327833,"AO","Middle Africa","CENTRAL-8","Transit/Access",-1
37122,"UG","SMILE-UG","Transit/Access",37637,"NG","Western Africa","Smile-Nigeria-AS","Transit/Access",-1
37122,"UG","SMILE-UG","Transit/Access",327692,"UG","Eastern Africa","SMILECOMMS","Transit/Access",-1
37133,"TZ","airtel-tz-as","Transit/Access",37303,"MG","Eastern Africa","AIRTELMADA","Transit/Access",-1
37133,"TZ","airtel-tz-as","Transit/Access",37343,"SC","Eastern Africa","AirtelSeychelles","Transit/Access",-1
37133,"TZ","airtel-tz-as","Transit/Access",37440,"MW","Eastern Africa","Airtel-MW","Transit/Access",-1
37133,"TZ","airtel-tz-as","Transit/Access",37545,"BI","Eastern Africa","BBSS","Transit/Access",-1
37137,"KE","gateway-ke-as","Transit/Access",37261,"KE","Eastern Africa","ROCKFELLER","Transit/Access",-1
37140,"GH","zain-as","Transit/Access",37030,"GH","Western Africa","TIGO-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",25163,"NG","Western Africa","NG-NIGERIA-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",30982,"TG","Western Africa","CAFENET","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",36887,"NG","Western Africa","DOPC-AS","Enterprise",-1
37148,"NG","globacom-as","Transit/Access",36911,"NG","Western Africa","DOPC-AS-US","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",36932,"NG","Western Africa","IXPN-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",36993,"NG","Western Africa","FCMB","Enterprise",-1
37148,"NG","globacom-as","Transit/Access",37030,"GH","Western Africa","TIGO-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37088,"NG","Western Africa","VDT-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37200,"NG","Western Africa","SIMBANET-NIGERIA","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37209,"NG","Western Africa","HYPERIA","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37280,"NG","Western Africa","BCL","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37308,"NG","Western Africa","COOLLINK","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37340,"NG","Western Africa","Spectranet","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37341,"GH","Western Africa","GLOMOBILEGH","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37385,"NE","Western Africa","SONITEL","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37420,"NG","Western Africa","UNIV-JOS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37521,"NG","Western Africa","Internet-Solutions-NG","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37534,"GH","Western Africa","GH-GTBank","Enterprise",-1
37148,"NG","globacom-as","Transit/Access",37588,"NG","Western Africa","Stratus","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37661,"NG","Western Africa","NRaE1-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37686,"NG","Western Africa","ABUZ1-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",37688,"NG","Western Africa","BCNL1-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",327891,"NG","Western Africa","NANOCOM","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",327942,"NG","Western Africa","LANDMARK-UNIVERSITY","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",328027,"NG","Western Africa","Sahara-Group","Enterprise",-1
37148,"NG","globacom-as","Transit/Access",328035,"NG","Western Africa","Zeta-Web-Nigeria-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",328189,"NG","Western Africa","ECOBANK-NIGERIA","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",328221,"NG","Western Africa","CORALPAY","Enterprise",-1
37148,"NG","globacom-as","Transit/Access",328376,"NG","Western Africa","Alfa-O-AS","Transit/Access",-1
37148,"NG","globacom-as","Transit/Access",328387,"NG","Western Africa","COZ-Internet-AS","Transit/Access",-1
